,task,entry,dev_performance,test_performance
153,wiki_split,wiki_split_32_13,0.8783365713961244,0.8811683586291998
154,wiki_split,wiki_split_32_21,0.8967938933893824,0.8711690666448835
155,wiki_split,wiki_split_32_42,0.9055725541609104,0.8876102905734168
156,wiki_split,wiki_split_32_87,0.8624107664139453,0.8793739943296008
157,wiki_split,mean,0.8869665358580017,0.8791009186371586
158,wiki_split,std,0.015118253073565069,0.00544403337903859
159,,,,
160,yelp_polarity,yelp_polarity_16_100,1.0,0.9568167934445786
161,yelp_polarity,yelp_polarity_16_13,0.9372549019607844,0.9572344365423188
162,yelp_polarity,yelp_polarity_16_21,1.0,0.9550802128285512
163,yelp_polarity,yelp_polarity_16_42,1.0,0.96381330289126
164,yelp_polarity,yelp_polarity_16_87,1.0,0.9647358652594256
165,yelp_polarity,mean,0.987450980392157,0.9595361221932268
166,yelp_polarity,std,0.02509803921568623,0.00394662480160287
167,,,,
