,task,entry,dev_performance,test_performance
132,freebase_qa,freebase_qa_32_87,0.0,0.0087631447170756
133,freebase_qa,mean,0.0125,0.00585878818227338
134,freebase_qa,std,0.015309310892394864,0.0015320038598676457
135,,,,
136,glue-cola,glue-cola_16_100,0.4383570037596047,0.0965542191230321
137,glue-cola,glue-cola_16_13,0.3131121455425747,0.0481655539145085
138,glue-cola,glue-cola_16_21,0.3202563076101742,0.0728734554306658
139,glue-cola,glue-cola_16_42,0.3216337604513384,0.0947115804256781
140,glue-cola,glue-cola_16_87,0.4453993340830444,0.0408483338240842
141,glue-cola,mean,0.3677517102893473,0.07063062854359373
142,glue-cola,std,0.06063401942055853,0.023015732538301168
143,,,,
144,glue-qnli,glue-qnli_16_100,0.71875,0.5659893831228263
145,glue-qnli,glue-qnli_16_13,0.78125,0.5550064067362255
146,glue-qnli,glue-qnli_16_21,0.75,0.5052169137836353
147,glue-qnli,glue-qnli_16_42,0.6875,0.5293794618341571
148,glue-qnli,glue-qnli_16_87,0.59375,0.5209591799377631
149,glue-qnli,mean,0.70625,0.5353102690829215
150,glue-qnli,std,0.06434768838116875,0.022252569038988465
151,,,,
152,hatexplain,hatexplain_16_100,0.4513821138211382,0.0867304730802569
153,hatexplain,hatexplain_16_13,0.6545418405883522,0.1863133348658354
154,hatexplain,hatexplain_16_21,0.4784075573549257,0.4299839119822714
155,hatexplain,hatexplain_16_42,0.4858774858774858,0.1618339129813688
156,hatexplain,hatexplain_16_87,0.4797178130511463,0.1619970397924046
157,hatexplain,mean,0.5099853621386096,0.20537173454042743
158,hatexplain,std,0.07324669024016063,0.11718916999857626
159,,,,
160,quoref,quoref_32_100,0.40625,0.2610856230893452
161,quoref,quoref_32_13,0.4687499999999999,0.2772618062940644
162,quoref,quoref_32_21,0.4947916666666666,0.2635619756587498
163,quoref,quoref_32_42,0.2989583333333333,0.2847722767077605
164,quoref,quoref_32_87,0.5145833333333334,0.3646982945370042
165,quoref,mean,0.43666666666666665,0.2902759952573848
166,quoref,std,0.07793281918136642,0.03822055816634981
167,,,,
168,race-high,race-high_32_100,0.34375,0.2802086351782092
169,race-high,race-high_32_13,0.5625,0.2451463343958273
170,race-high,race-high_32_21,0.46875,0.2662996232975949
171,race-high,race-high_32_42,0.34375,0.2106635757751376
172,race-high,race-high_32_87,0.375,0.2526803824978267
173,race-high,mean,0.41875,0.25099971022891915
174,race-high,std,0.0852386356061616,0.023457787820656634
175,,,,
176,samsum,samsum_32_100,0.4232177612021667,0.3642213348881022
177,samsum,samsum_32_13,0.4311127506441171,0.3310160833450372
178,samsum,samsum_32_21,0.3884878772210636,0.3674660155826605
179,samsum,samsum_32_42,0.3760957900923695,0.3781252703787285
180,samsum,samsum_32_87,0.4356002171162711,0.361399344491644
181,samsum,mean,0.41090287925519764,0.3604456097372345
182,samsum,std,0.02401674202937511,0.015767810454838594
183,,,,
184,superglue-cb,superglue-cb_16_100,0.71875,0.4285714285714285
185,superglue-cb,superglue-cb_16_13,0.71875,0.5357142857142857
186,superglue-cb,superglue-cb_16_21,0.90625,0.6607142857142857
187,superglue-cb,superglue-cb_16_42,0.71875,0.5892857142857143
188,superglue-cb,superglue-cb_16_87,0.71875,0.5357142857142857
189,superglue-cb,mean,0.75625,0.55
190,superglue-cb,std,0.075,0.07609741340236616
191,,,,
192,superglue-rte,superglue-rte_16_100,0.8125,0.4909747292418772
193,superglue-rte,superglue-rte_16_13,0.75,0.5126353790613718
194,superglue-rte,superglue-rte_16_21,0.625,0.4801444043321299
195,superglue-rte,superglue-rte_16_42,0.625,0.4981949458483754
196,superglue-rte,superglue-rte_16_87,0.71875,0.5234657039711191
197,superglue-rte,mean,0.70625,0.5010830324909746
198,superglue-rte,std,0.07288689868556626,0.015384314622861044
199,,,,
200,tab_fact,tab_fact_16_100,0.5901477832512315,0.4546184684773943
201,tab_fact,tab_fact_16_13,0.6113360323886641,0.4930871487311029
202,tab_fact,tab_fact_16_21,0.6532019704433498,0.1042601460373456
203,tab_fact,tab_fact_16_42,0.6235294117647059,0.2497924183837205
204,tab_fact,tab_fact_16_87,0.6666666666666667,0.502649277150949
205,tab_fact,mean,0.6289763729029236,0.36088149175610246
206,tab_fact,std,0.02777030137981124,0.15783431744588305
207,,,,
208,tweet_eval-irony,tweet_eval-irony_16_100,0.4868686868686868,0.5161661753868828
209,tweet_eval-irony,tweet_eval-irony_16_13,0.5607843137254902,0.3334479323896964
210,tweet_eval-irony,tweet_eval-irony_16_21,0.7184750733137829,0.5379492953781735
211,tweet_eval-irony,tweet_eval-irony_16_42,0.625,0.3251034910233989
212,tweet_eval-irony,tweet_eval-irony_16_87,0.6559139784946237,0.532011000916743
213,tweet_eval-irony,mean,0.6094084104805167,0.44893557901897896
214,tweet_eval-irony,std,0.07960111696421102,0.09799663571048321
215,,,,
216,wiki_qa,wiki_qa_16_100,0.6559139784946237,0.3944741295147365
217,wiki_qa,wiki_qa_16_13,0.5307917888563051,0.3805587986929544
218,wiki_qa,wiki_qa_16_21,0.7757757757757757,0.3026636451401498
